,player_name,position,team,week,ovr,spd,acc,str,agi,awr,cth,car,thp,kpw,kac,rbk,pbk,tak,btk,jmp,ret,inj,sta,tou,trk,cod,bcv,sfa,spm,jkm,ibl,rbp,rbf,pbp,pbf,lbk,bsk,tup,pmv,fmv,bsh,pur,prc,mcv,zcv,spc,cit,srr,mrr,drr,pow,prs,rls,sac,mac,dac,pac,run
3154,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 12 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,87,89,68,88,89,87,76,85,83,69,86,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3155,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 11 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,87,89,68,88,89,87,76,85,83,69,86,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3156,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 10 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,87,89,68,88,89,87,76,85,83,69,86,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3157,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 9 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,87,89,68,88,89,87,76,85,82,69,86,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3158,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 8 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,87,89,68,88,89,87,76,85,82,69,86,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3159,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 7 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,87,89,68,88,89,87,76,85,82,69,86,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3160,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 6 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,87,89,68,88,89,87,76,85,82,69,85,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3161,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 5 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,86,89,68,88,89,87,76,85,82,69,85,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3162,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 4 RATINGS,86,92,92,82,92,88,79,87,28,22,15,38,58,32,86,89,68,88,89,87,76,85,82,69,85,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3163,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 3 RATINGS,85,92,92,82,92,87,79,85,28,22,15,38,58,32,86,89,68,88,89,87,76,85,82,69,85,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,79,72,66,20,20,73,27,20,16,15,18
3164,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 2 RATINGS,85,92,92,79,92,89,78,85,28,22,15,38,59,32,86,89,68,88,89,87,69,85,82,69,84,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,78,72,66,20,20,73,27,20,16,15,18
3165,Austin Ekeler,Halfback,Los Angeles Chargers,WEEK 1 RATINGS,85,92,92,79,92,88,78,85,28,22,15,38,58,32,86,89,68,88,89,87,69,85,82,69,84,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,78,72,66,20,20,73,27,20,16,15,18
3166,Austin Ekeler,Halfback,Los Angeles Chargers,LAUNCH RATINGS,85,92,92,79,92,88,78,85,28,22,15,38,58,32,86,89,68,88,89,87,69,85,82,69,84,88,47,32,30,26,22,49,26,17,10,10,11,40,12,15,20,73,73,78,72,66,20,20,73,27,20,16,15,18
3167,Brandin Cooks,Wide Receiver,Houston Texans,SUPER BOWL RATINGS,86,94,91,54,94,89,90,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,85,86,88,15,10,80,15,10,6,6,10
3168,Brandin Cooks,Wide Receiver,Houston Texans,CONFERENCE CHAMPIONSHIP RATINGS,86,94,91,54,94,89,90,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,85,86,88,15,10,80,15,10,6,6,10
3169,Brandin Cooks,Wide Receiver,Houston Texans,DIVISIONAL ROUND RATINGS,86,94,91,54,94,89,90,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,85,86,88,15,10,80,15,10,6,6,10
3170,Brandin Cooks,Wide Receiver,Houston Texans,WILD CARD RATINGS,86,94,91,54,94,89,89,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,85,86,88,15,10,80,15,10,6,6,10
3171,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 17 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,85,86,88,15,10,80,15,10,6,6,10
3172,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 16 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,85,86,88,15,10,80,15,10,6,6,10
3173,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 15 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,85,86,88,15,10,80,15,10,6,6,10
3174,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 14 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,85,86,88,15,10,80,15,10,6,6,10
3175,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 13 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3176,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 12 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3177,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 11 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3178,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 10 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3179,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 9 RATINGS,86,94,91,54,94,89,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3180,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 8 RATINGS,86,94,91,54,94,88,89,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,88,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3181,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 7 RATINGS,86,94,91,54,94,88,89,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,90,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3182,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 6 RATINGS,86,94,91,54,94,88,89,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,90,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3183,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 5 RATINGS,86,94,91,54,94,88,89,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,90,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3184,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 4 RATINGS,85,94,91,54,94,86,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,90,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,86,88,15,10,80,15,10,6,6,10
3185,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 3 RATINGS,85,94,91,54,94,86,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,90,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,87,88,15,10,81,15,10,6,6,10
3186,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 2 RATINGS,85,94,91,54,94,86,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,90,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,87,88,15,10,81,15,10,6,6,10
3187,Brandin Cooks,Wide Receiver,Houston Texans,WEEK 1 RATINGS,85,94,91,54,94,86,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,90,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,87,88,15,10,81,15,10,6,6,10
3188,Brandin Cooks,Wide Receiver,Houston Texans,LAUNCH RATINGS,85,94,91,54,94,86,88,74,34,21,20,50,32,25,73,85,82,86,87,74,41,98,92,44,73,77,40,37,31,20,19,20,22,20,10,10,32,34,24,18,25,87,86,86,87,88,15,10,81,15,10,6,6,10
3189,Cooper Kupp,Wide Receiver,Los Angeles Rams,SUPER BOWL RATINGS,86,88,91,65,95,89,90,77,48,22,20,65,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,84,26,10,78,42,36,31,38,42
3190,Cooper Kupp,Wide Receiver,Los Angeles Rams,CONFERENCE CHAMPIONSHIP RATINGS,86,88,91,65,95,89,90,77,48,22,20,65,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,84,26,10,78,42,36,31,38,42
3191,Cooper Kupp,Wide Receiver,Los Angeles Rams,DIVISIONAL ROUND RATINGS,86,88,91,65,95,89,90,77,48,22,20,65,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,84,26,10,78,42,36,31,38,42
3192,Cooper Kupp,Wide Receiver,Los Angeles Rams,WILD CARD RATINGS,86,88,91,65,95,89,90,77,48,22,20,65,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,84,26,10,78,42,36,31,38,42
3193,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 17 RATINGS,86,88,91,65,95,89,90,77,48,22,20,65,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,84,26,10,78,42,36,31,38,42
3194,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 16 RATINGS,86,88,91,65,95,90,90,77,48,22,20,63,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,84,26,10,78,42,36,31,38,42
3195,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 15 RATINGS,86,88,91,65,95,90,90,77,48,22,20,63,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,84,26,10,78,42,36,31,38,42
3196,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 14 RATINGS,87,88,91,65,95,91,90,77,48,22,20,63,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,92,91,85,26,10,79,42,36,31,38,42
3197,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 13 RATINGS,87,88,91,65,95,91,90,77,48,22,20,63,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,92,91,85,26,10,79,42,36,31,38,42
3198,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 12 RATINGS,87,88,91,65,95,91,90,77,48,22,20,63,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,92,91,85,26,10,79,42,36,31,38,42
3199,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 11 RATINGS,88,88,91,65,95,91,91,77,48,22,20,63,46,31,84,78,84,89,88,86,55,89,89,77,81,86,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,92,91,85,26,10,79,42,36,31,38,42
3200,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 10 RATINGS,87,88,91,65,95,90,91,77,48,22,20,63,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,85,26,10,79,42,36,31,38,42
3201,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 9 RATINGS,87,88,91,65,95,90,91,77,48,22,20,63,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,85,26,10,79,42,36,31,38,42
3202,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 8 RATINGS,87,88,91,65,95,90,91,77,48,22,20,63,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,85,26,10,79,42,36,31,38,42
3203,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 7 RATINGS,87,88,91,65,95,90,92,77,48,22,20,62,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,90,85,26,10,79,42,36,31,38,42
3204,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 6 RATINGS,89,88,91,65,95,94,95,77,48,22,20,54,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,91,85,26,10,79,42,36,31,38,42
3205,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 5 RATINGS,89,88,91,65,95,94,95,77,48,22,20,54,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,91,85,26,10,79,42,36,31,38,42
3206,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 4 RATINGS,89,88,91,65,95,94,95,77,48,22,20,54,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,91,85,26,10,79,42,36,31,38,42
3207,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 3 RATINGS,89,88,91,65,95,94,95,77,48,22,20,54,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,91,85,26,10,79,42,36,31,38,42
3208,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 2 RATINGS,89,88,91,65,95,93,95,78,48,22,20,51,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,91,85,26,10,79,42,36,31,38,42
3209,Cooper Kupp,Wide Receiver,Los Angeles Rams,WEEK 1 RATINGS,89,88,91,65,95,93,95,78,48,22,20,51,46,31,83,78,84,89,88,86,55,89,88,77,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,91,85,26,10,79,42,36,31,38,42
3210,Cooper Kupp,Wide Receiver,Los Angeles Rams,LAUNCH RATINGS,89,88,91,65,95,93,95,78,48,22,20,51,46,31,83,78,84,89,88,86,55,89,88,78,79,85,54,32,28,39,34,34,22,29,10,10,28,31,22,15,26,87,84,91,91,85,26,10,79,42,36,31,38,42
3211,Deion Jones,Middle Lineback,Atlanta Falcons,SUPER BOWL RATINGS,86,91,92,73,88,85,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,70,89,82,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3212,Deion Jones,Middle Lineback,Atlanta Falcons,CONFERENCE CHAMPIONSHIP RATINGS,86,91,92,73,88,85,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,70,89,82,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3213,Deion Jones,Middle Lineback,Atlanta Falcons,DIVISIONAL ROUND RATINGS,86,91,92,73,88,85,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,70,89,82,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3214,Deion Jones,Middle Lineback,Atlanta Falcons,WILD CARD RATINGS,86,91,92,73,88,85,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,70,89,82,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3215,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 17 RATINGS,86,91,92,73,88,85,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,70,89,82,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3216,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 16 RATINGS,87,91,92,73,88,86,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,83,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3217,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 15 RATINGS,87,91,92,73,88,86,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,83,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3218,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 14 RATINGS,87,91,92,73,88,86,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,83,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3219,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 13 RATINGS,86,91,92,73,88,84,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,82,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3220,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 12 RATINGS,86,91,92,73,88,84,72,56,25,19,19,45,45,83,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,82,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3221,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 11 RATINGS,86,91,92,73,88,83,72,56,25,19,19,45,45,84,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3222,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 10 RATINGS,86,91,92,73,88,83,72,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3223,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 9 RATINGS,86,91,92,73,88,83,72,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3224,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 8 RATINGS,86,91,92,73,88,83,72,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3225,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 7 RATINGS,86,91,92,73,88,83,72,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3226,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 6 RATINGS,86,91,92,73,88,83,72,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,76,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3227,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 5 RATINGS,86,91,92,73,88,83,71,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,75,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3228,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 4 RATINGS,86,91,92,73,88,83,71,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,75,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3229,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 3 RATINGS,86,91,92,73,88,83,71,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,81,75,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3230,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 2 RATINGS,86,91,92,73,88,84,71,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,82,75,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3231,Deion Jones,Middle Lineback,Atlanta Falcons,WEEK 1 RATINGS,86,91,92,73,88,84,71,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,82,75,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3232,Deion Jones,Middle Lineback,Atlanta Falcons,LAUNCH RATINGS,86,91,92,73,88,84,70,56,25,19,19,45,45,85,14,85,10,87,85,78,27,83,32,26,32,38,85,44,44,44,43,25,12,10,51,58,69,89,82,75,83,60,45,15,5,5,84,51,18,6,6,6,6,6
3233,Drew Brees,Quarterback,New Orleans Saints,SUPER BOWL RATINGS,86,67,72,53,68,91,38,65,81,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,65,26,16,16,20,20,16,41,88,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,98,95,83,94,85
3234,Drew Brees,Quarterback,New Orleans Saints,CONFERENCE CHAMPIONSHIP RATINGS,86,67,72,53,68,91,38,65,81,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,65,26,16,16,20,20,16,41,88,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,95,83,94,85
3235,Drew Brees,Quarterback,New Orleans Saints,DIVISIONAL ROUND RATINGS,86,67,72,53,68,91,38,65,81,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,65,26,16,16,20,20,16,41,88,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,95,83,94,85
3236,Drew Brees,Quarterback,New Orleans Saints,WILD CARD RATINGS,86,67,72,53,68,91,38,65,81,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,65,26,16,16,20,20,16,41,88,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,95,84,94,85
3237,Drew Brees,Quarterback,New Orleans Saints,WEEK 17 RATINGS,86,67,72,53,68,91,38,65,81,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,88,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,95,84,94,85
3238,Drew Brees,Quarterback,New Orleans Saints,WEEK 16 RATINGS,89,67,72,53,68,94,38,65,83,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,93,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,95,84,94,85
3239,Drew Brees,Quarterback,New Orleans Saints,WEEK 15 RATINGS,89,67,72,53,68,94,38,65,83,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,93,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,95,84,94,85
3240,Drew Brees,Quarterback,New Orleans Saints,WEEK 14 RATINGS,89,67,72,53,68,94,38,64,83,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,94,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,95,86,94,85
3241,Drew Brees,Quarterback,New Orleans Saints,WEEK 13 RATINGS,89,67,72,53,68,95,38,64,83,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,94,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,94,86,94,85
3242,Drew Brees,Quarterback,New Orleans Saints,WEEK 12 RATINGS,89,67,72,53,68,95,38,64,83,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,94,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,94,86,94,85
3243,Drew Brees,Quarterback,New Orleans Saints,WEEK 11 RATINGS,89,67,72,53,68,95,38,64,83,21,16,21,25,26,34,75,10,87,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,94,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,94,86,94,85
3244,Drew Brees,Quarterback,New Orleans Saints,WEEK 10 RATINGS,89,67,72,53,68,95,38,64,83,21,16,21,25,26,34,75,10,97,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,94,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,94,86,94,85
3245,Drew Brees,Quarterback,New Orleans Saints,WEEK 9 RATINGS,89,67,72,53,68,95,38,64,83,21,16,21,25,26,34,75,10,97,77,94,20,71,51,25,43,66,26,16,16,20,20,16,41,94,10,10,26,25,27,17,21,15,15,15,15,13,12,10,15,99,94,86,94,85
